id,code,name,group_id/id,user_type_id/id,chart_template_id/id,reconcile,currency_id/id
account_account_sbk_mina_al_fajer_204,5003,Shk Sultan Bin Khalifa N.,sbk_group.account_group_sub1_26,account.data_account_type_equity,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_205,5011,SBK Hospitality Business,sbk_group.account_group_sub1_26,account.data_account_type_equity,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_206,5025,Sultan Bin Khalifa-loan,sbk_group.account_group_sub1_21,account.data_account_type_equity,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_207,5027,"SBK Hospitality , loan",sbk_group.account_group_sub1_21,account.data_account_type_equity,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_208,5050,Capital Reserve,sbk_group.account_group_sub1_12,account.data_account_type_equity,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_209,5060,Statutory Reserve,sbk_group.account_group_sub1_12,account.data_account_type_equity,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_210,5100,Retained Earnings b/f,sbk_group.account_group_sub1_12,account.data_account_type_equity,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_211,6000,Overdraft,sbk_group.account_group_sub1_23,account.data_account_type_current_liabilities,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_212,7010,Retention Payable,sbk_group.account_group_sub1_23,account.data_account_type_current_liabilities,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_213,7015,Deferred Revenue,sbk_group.account_group_sub1_23,account.data_account_type_current_liabilities,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_214,7016,Accrued service charge,sbk_group.account_group_sub1_23,account.data_account_type_current_liabilities,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_215,7017,Accrued Rental Income,sbk_group.account_group_sub1_23,account.data_account_type_current_liabilities,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_216,7050,Prov-Gratuity,sbk_group.account_group_sub1_24,account.data_account_type_current_liabilities,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_217,7055,Prov-Leave Salary,sbk_group.account_group_sub1_24,account.data_account_type_current_liabilities,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_218,7060,Prov-Staff Airfare,sbk_group.account_group_sub1_24,account.data_account_type_current_liabilities,account_arabic_coa_sbk_mina_al_fajer,FALSE,
