id,code,name,user_type_id/id,chart_template_id/id,reconcile,group_id/id
account_template_al_ain_palace_138,7304,Water Tank Purchase,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_52_7cbd3e66
account_template_al_ain_palace_139,7305,Repairs & Maintenance - Building,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_140,7306,Repairs & Maintenance - Electrical Items,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_141,7307,Repairs & Servicing - Machnary Items,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_142,7308,Medical Expenses - Staff,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_48_5b57ad3d
account_template_al_ain_palace_143,7309,Repairs & Maintenance - Water Pump,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_144,7310,Repairs & Maintenance A/C Compressor,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_48_5b57ad3d
account_template_al_ain_palace_145,7311,Repairs & Maintenance - Towayya Commercial Villa,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_146,7312,Repairs & Maintenance - Swimming Pool,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_147,7313,New Building - Al Kawakib,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_148,7350,Birds Expenses (Habarra - Kawakib),account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_149,7400,Travelling,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_49_a9fc317d
account_template_al_ain_palace_150,7401,Rental Charges - Vehls,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_20
account_template_al_ain_palace_151,7402,Hotels,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_49_a9fc317d
account_template_al_ain_palace_152,7403,Entertainment,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_153,7404,Overseas Entertainment,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_154,7405,Overseas Travelling,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_49_a9fc317d
account_template_al_ain_palace_155,7406,Subsistence,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_156,7407,Air-Ticket (Other Staff),account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_49_a9fc317d
account_template_al_ain_palace_157,7500,Printing,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_48_5b57ad3d
account_template_al_ain_palace_158,7501,Postage and Carriage,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_48_5b57ad3d
account_template_al_ain_palace_159,7502,Telephone,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_48_5b57ad3d
account_template_al_ain_palace_160,7503,Municipality Charges,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_48_5b57ad3d
account_template_al_ain_palace_161,7504,Office Stationery,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_48_5b57ad3d
account_template_al_ain_palace_162,7505,"Office Supplies - Furniture, Computer & Printers",account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_48_5b57ad3d
account_template_al_ain_palace_163,7506,New Nominal Account,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_164,7600,Emigration Fees,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_49_a9fc317d
account_template_al_ain_palace_165,7601,Audit and Accountancy Fees,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_48_5b57ad3d
account_template_al_ain_palace_166,7602,Consultancy Fees,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_48_5b57ad3d
account_template_al_ain_palace_167,7603,Professional Fees,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_48_5b57ad3d
account_template_al_ain_palace_168,7700,Traffic Fine,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_169,7701,Office Machine Maintenance,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_170,7702,Falcon Clinic - Equipment,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_171,7703,Falcon Clinic - Medicine,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_172,7704,Falcon - Food Expenses,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_173,7705,Expenses - Aminal & Birds,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_174,7706,Medicine For Falcon,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_175,7800,Renewals & Passing Vehicles,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_48_5b57ad3d
account_template_al_ain_palace_176,7801,Cleaning,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_177,7802,Laundry,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_19
account_template_al_ain_palace_178,7803,Sheep's Sales Expenses,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_179,7900,Bank Interest Paid,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_3_a0474d75
account_template_al_ain_palace_180,7901,Bank Charges,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_181,7902,Currency Charges,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_182,7903,Loan Interest Paid,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_21_a018cbc0
account_template_al_ain_palace_183,7904,H.P. Interest,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_21_a018cbc0
account_template_al_ain_palace_184,7905,Credit Charges,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_185,7906,Exchange Rate Variance,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_186,8000,Depreciation,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_187,8001,Plant/Machinery Depreciation,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_188,8002,Furniture/Fitting Depreciation,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_189,8003,Vehicle Depreciation,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_190,8004,Office Equipment Depreciation,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_191,8100,Bad Debt Write Off,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_192,8102,Bad Debt Provision,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_193,8200,Donations From H.H.Dr.Sheikh Sultan Bin Khalifa,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_194,8201,Emirates ID Expenses,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_48_5b57ad3d
account_template_al_ain_palace_195,8202,Staff Uniforms,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_48_5b57ad3d
account_template_al_ain_palace_196,8203,Packing Materials,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_197,8204,Insurance - Vehicle,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_198,8205,Refreshments,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,
account_template_al_ain_palace_199,8206,Staff - Food Expenses,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,
account_template_al_ain_palace_200,8207,Birds Food Expenses - Pigeon,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,
account_template_al_ain_palace_201,8208,Pantry Items - Expenses,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,
account_template_al_ain_palace_202,8209,Cattle Feed - Expenses,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,
account_template_al_ain_palace_203,8210,Staff - Welfare,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,
account_template_al_ain_palace_204,8211,Health Insurance Expenses,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,
account_template_al_ain_palace_205,8212,Chicken Feed for Al Wadi Farm,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,
account_template_al_ain_palace_206,8213,Al Maqam - Staff Room ( New),account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,
account_template_al_ain_palace_207,8214,New Store - Bida Bint Saud,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,
account_template_al_ain_palace_208,8215,New Sheep's Shed - Bida Bint Saud,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,
account_template_al_ain_palace_209,8216,Cash Register Discrepancies,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_7
account_template_al_ain_palace_210,9998,Suspense Account,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,
account_template_al_ain_palace_211,9999,Mispostings Account,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,
