id,code,name,user_type_id/id,chart_template_id/id,reconcile,group_id/id
account_account_sbk_dubai_79,L0001,Abu Dhabi Private Office,account.data_account_type_non_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_19
account_account_sbk_dubai_80,L0009,SBK Real Estate,account.data_account_type_non_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_19
account_account_sbk_dubai_81,L0012,SBK Holding,account.data_account_type_non_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_19
account_account_sbk_dubai_82,L0013,Al Shahab School,account.data_account_type_non_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_19
account_account_sbk_dubai_83,L0020,Al Ain Office SBK,account.data_account_type_non_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_19
,,,,,,
account_account_sbk_dubai_84,L0003,NBD Loan Palm Villa D# 26,account.data_account_type_non_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_20
account_account_sbk_dubai_85,L0004,Ajman Loan A/C ADCB,account.data_account_type_non_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_20
account_account_sbk_dubai_86,L0005,NBD D # 43 LOAN A/C,account.data_account_type_non_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_20
account_account_sbk_dubai_87,L0014,ENBD Manara Villa Loan,account.data_account_type_non_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_20
account_account_sbk_dubai_88,L0015,ADCB Term Loan (ADIMC),account.data_account_type_non_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_20
account_account_sbk_dubai_89,L0016,ENBD Loan Seasons Community A 11,account.data_account_type_non_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_20
account_account_sbk_dubai_90,L0017,ENBD Loan Sunset Gardens Villa 10,account.data_account_type_non_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_20
account_account_sbk_dubai_91,L0018,ENBD Loan Mudon Villa A05-28,account.data_account_type_non_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_20
account_account_sbk_dubai_92,L0019,ADCB Citywalk Bldg Loan,account.data_account_type_non_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_20
,,,,,,
account_account_sbk_dubai_93,L0010,Loan from Gulf Hospitality,account.data_account_type_non_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_21
account_account_sbk_dubai_94,L0612,FAIRMONT HOTELS & RESORTS,account.data_account_type_non_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_21
,,,,,,
account_account_sbk_dubai_95,L0025,Trade Creditors,account.data_account_type_payable,account_arabic_coa_sbk_dubai,True,sbk_group.account_group_sub2_19
,,,,,,
account_account_sbk_dubai_96,L0026,VAT Output Payable,account.data_account_type_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub2_22
account_account_sbk_dubai_97,L0055,Villa Deposits,account.data_account_type_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub2_22
account_account_sbk_dubai_98,L0056,Advance On Sale of Assets,account.data_account_type_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub2_22
account_account_sbk_dubai_99,L0060,Retention Projects,account.data_account_type_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub2_22
account_account_sbk_dubai_100,L0640,PDC PAYABLE,account.data_account_type_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub2_22
,,,,,,
account_account_sbk_dubai_101,L0050,Salary and Wages Payable,account.data_account_type_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_24
account_account_sbk_dubai_102,L0051,Accrued Expenses,account.data_account_type_current_liabilities,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_24
,,,,,,
account_account_sbk_dubai_103,A0299,Retained Earnings,account.data_account_type_equity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_25
,,,,,,
account_account_sbk_dubai_104,I0302,Income From H.H Private Office,account.data_account_type_revenue,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_28
,,,,,,
